0,0.04472 ,0.01030 ,0.02022 ,0.03254 ,0.06591 ,0.01747 ,
0,0.02889 ,0.00351 ,0.01416 ,0.02098 ,0.04512 ,0.00447 ,
0,0.03577 ,0.00571 ,0.01314 ,0.03662 ,0.04629 ,0.01481 ,
0,0.02078 ,0.00308 ,0.01683 ,0.01818 ,0.03532 ,0.01246 ,
0,0.01992 ,0.00444 ,0.01790 ,0.01897 ,0.02899 ,0.01234 ,
0,0.04094 ,0.01742 ,0.01349 ,0.03093 ,0.05128 ,0.01648 ,
0,0.07080 ,0.00932 ,0.02162 ,0.07159 ,0.08449 ,0.01559 ,
0,0.06318 ,0.00832 ,0.02010 ,0.04709 ,0.08453 ,0.01922 ,
0,0.07539 ,0.01119 ,0.02313 ,0.05701 ,0.10755 ,0.02379 ,
0,0.04561 ,0.01367 ,0.01859 ,0.03355 ,0.05808 ,0.01615 ,
0,0.05200 ,0.00930 ,0.02156 ,0.04227 ,0.07100 ,0.01757 ,
0,0.06646 ,0.01230 ,0.01646 ,0.05197 ,0.08582 ,0.01369 ,
0,0.05611 ,0.01073 ,0.02280 ,0.04528 ,0.06751 ,0.00963 ,
0,0.02008 ,0.00390 ,0.01592 ,0.02786 ,0.03330 ,0.00000 ,
0,0.03686 ,0.00865 ,0.01959 ,0.03941 ,0.04911 ,0.00839 ,
0,0.01859 ,0.00333 ,0.01232 ,0.01413 ,0.03647 ,0.00819 ,
0,0.02598 ,0.00717 ,0.01914 ,0.03466 ,0.03010 ,0.00850 ,
0,0.05672 ,0.00753 ,0.02050 ,0.05529 ,0.07660 ,0.01372 ,
0,0.07327 ,0.01370 ,0.02918 ,0.07062 ,0.09124 ,0.01524 ,
0,0.04714 ,0.00510 ,0.01226 ,0.03432 ,0.07166 ,0.01210 ,
0,0.05950 ,0.01144 ,0.02244 ,0.06293 ,0.07056 ,0.01440 ,
0,0.02490 ,0.02120 ,0.02097 ,0.01479 ,0.03257 ,0.02031 ,
0,0.02748 ,0.02588 ,0.01546 ,0.01365 ,0.03299 ,0.02382 ,
0,0.02553 ,0.02070 ,0.01437 ,0.02705 ,0.02389 ,0.01566 ,
0,0.02879 ,0.02393 ,0.02124 ,0.02488 ,0.02977 ,0.02698 ,
0,0.02085 ,0.01368 ,0.01441 ,0.01972 ,0.01880 ,0.00989 ,
0,0.01808 ,0.01280 ,0.01245 ,0.01802 ,0.02092 ,0.01221 ,
0,0.01979 ,0.00862 ,0.00808 ,0.01908 ,0.02566 ,0.01754 ,
0,0.01736 ,0.01347 ,0.01348 ,0.01948 ,0.01850 ,0.01387 ,
0,0.04055 ,0.00867 ,0.01361 ,0.03426 ,0.05960 ,0.01300 ,
0,0.04471 ,0.01665 ,0.02265 ,0.02810 ,0.06090 ,0.02091 ,
0,0.04676 ,0.01347 ,0.00751 ,0.03444 ,0.05850 ,0.01864 ,
0,0.05024 ,0.01207 ,0.01475 ,0.04400 ,0.05774 ,0.02238 ,
0,0.02139 ,0.01267 ,0.01122 ,0.01275 ,0.03471 ,0.01317 ,
0,0.02740 ,0.01476 ,0.01610 ,0.01777 ,0.03526 ,0.01234 ,
0,0.02099 ,0.01107 ,0.00649 ,0.01455 ,0.02663 ,0.01816 ,
0,0.02144 ,0.00964 ,0.00716 ,0.01441 ,0.02271 ,0.02168 ,
0,0.01906 ,0.02123 ,0.02400 ,0.01935 ,0.01894 ,0.00826 ,
0,0.01622 ,0.02071 ,0.02120 ,0.02085 ,0.00961 ,0.02029 ,
0,0.01773 ,0.02101 ,0.02162 ,0.01717 ,0.02301 ,0.01996 ,
0,0.02269 ,0.03814 ,0.02738 ,0.02585 ,0.02455 ,0.01022 ,
0,0.03421 ,0.04960 ,0.06074 ,0.01612 ,0.02921 ,0.02030 ,
0,0.03224 ,0.04818 ,0.06266 ,0.02957 ,0.02507 ,0.02914 ,
0,0.03134 ,0.04580 ,0.04721 ,0.03270 ,0.02094 ,0.02110 ,
0,0.03176 ,0.05124 ,0.06785 ,0.03384 ,0.01914 ,0.01508 ,
0,0.04655 ,0.03047 ,0.03611 ,0.02528 ,0.04666 ,0.02693 ,
0,0.05867 ,0.03590 ,0.04233 ,0.05223 ,0.04096 ,0.03110 ,
0,0.04472 ,0.02936 ,0.02795 ,0.03943 ,0.03590 ,0.03243 ,
0,0.04812 ,0.04579 ,0.04961 ,0.05254 ,0.03922 ,0.02079 ,
0,0.08609 ,0.03242 ,0.04827 ,0.08344 ,0.08194 ,0.02759 ,
0,0.09095 ,0.03667 ,0.04923 ,0.09454 ,0.09355 ,0.03380 ,
0,0.07974 ,0.03158 ,0.04051 ,0.09617 ,0.06994 ,0.01902 ,
0,0.10322 ,0.08410 ,0.05159 ,0.10409 ,0.10879 ,0.04580 ,
0,0.02825 ,0.01445 ,0.01769 ,0.03196 ,0.02875 ,0.01539 ,
0,0.01958 ,0.01231 ,0.01956 ,0.02308 ,0.01959 ,0.02341 ,
0,0.02727 ,0.01348 ,0.01842 ,0.03102 ,0.02413 ,0.01544 ,
0,0.02846 ,0.01847 ,0.02263 ,0.03815 ,0.02159 ,0.01557 ,
0,0.10818 ,0.03381 ,0.05061 ,0.08998 ,0.11517 ,0.03698 ,
0,0.09895 ,0.03303 ,0.04734 ,0.11435 ,0.08821 ,0.03152 ,
0,0.09929 ,0.02992 ,0.04406 ,0.13498 ,0.06989 ,0.02852 ,
0,0.10598 ,0.09253 ,0.05286 ,0.11088 ,0.10494 ,0.04090 ,
0,0.09064 ,0.02885 ,0.04555 ,0.09525 ,0.09157 ,0.03040 ,
0,0.10269 ,0.03976 ,0.05773 ,0.13041 ,0.08568 ,0.02380 ,
0,0.09535 ,0.03109 ,0.05186 ,0.12657 ,0.07479 ,0.03876 ,
0,0.11837 ,0.03298 ,0.05087 ,0.11275 ,0.13095 ,0.03321 ,
0,0.07591 ,0.03243 ,0.04275 ,0.08185 ,0.07357 ,0.02783 ,
0,0.10632 ,0.04201 ,0.06240 ,0.10705 ,0.11459 ,0.03334 ,
0,0.08362 ,0.03189 ,0.04180 ,0.09379 ,0.09088 ,0.02964 ,
0,0.09311 ,0.03255 ,0.05097 ,0.09394 ,0.10584 ,0.02719 ,
0,0.05384 ,0.01930 ,0.02410 ,0.06553 ,0.04549 ,0.01853 ,
0,0.06423 ,0.02490 ,0.03232 ,0.07453 ,0.06718 ,0.01393 ,
0,0.04740 ,0.01559 ,0.02891 ,0.04952 ,0.05534 ,0.01758 ,
0,0.03768 ,0.01911 ,0.02596 ,0.04075 ,0.03401 ,0.01244 ,
0,0.09928 ,0.03249 ,0.04487 ,0.11471 ,0.09689 ,0.03648 ,
0,0.12418 ,0.03806 ,0.05710 ,0.14105 ,0.12049 ,0.03390 ,
0,0.10030 ,0.02946 ,0.04427 ,0.13315 ,0.08018 ,0.03828 ,
0,0.08909 ,0.02986 ,0.04719 ,0.10812 ,0.07854 ,0.03632 ,
0,0.00475 ,0.00746 ,0.00681 ,0.00747 ,0.01331 ,0.00054 ,
0,0.00273 ,0.00644 ,0.00907 ,0.00756 ,0.01285 ,0.00285 ,
0,0.00744 ,0.00731 ,0.00747 ,0.00956 ,0.01890 ,0.00766 ,
0,0.00408 ,0.00376 ,0.00727 ,0.00526 ,0.01612 ,0.00741 ,
0,0.01845 ,0.00849 ,0.01844 ,0.02531 ,0.01990 ,0.01194 ,
0,0.00903 ,0.00868 ,0.01854 ,0.00994 ,0.01568 ,0.00695 ,
0,0.01228 ,0.00849 ,0.01073 ,0.01691 ,0.01790 ,0.00475 ,
0,0.01524 ,0.00986 ,0.02167 ,0.02138 ,0.01664 ,0.01296 ,
0,0.01757 ,0.01348 ,0.01221 ,0.02010 ,0.02358 ,0.00213 ,
0,0.01170 ,0.00491 ,0.00721 ,0.01343 ,0.01600 ,0.00458 ,
0,0.01859 ,0.00432 ,0.00836 ,0.02295 ,0.02344 ,0.00576 ,
0,0.02151 ,0.00986 ,0.01813 ,0.02640 ,0.02507 ,0.00922 ,
0,0.09178 ,0.03720 ,0.03015 ,0.09857 ,0.10947 ,0.01517 ,
0,0.06855 ,0.01012 ,0.01949 ,0.06756 ,0.07906 ,0.01809 ,
0,0.06014 ,0.00678 ,0.01229 ,0.05102 ,0.07949 ,0.01317 ,
0,0.05839 ,0.00629 ,0.02212 ,0.06395 ,0.07025 ,0.01249 ,
0,0.05686 ,0.01437 ,0.02615 ,0.05327 ,0.07197 ,0.00943 ,
0,0.04643 ,0.00896 ,0.01471 ,0.03046 ,0.07021 ,0.01440 ,
0,0.06064 ,0.00523 ,0.01577 ,0.06063 ,0.07195 ,0.01361 ,
0,0.06164 ,0.00525 ,0.01453 ,0.04988 ,0.08335 ,0.01938 ,
0,0.01897 ,0.02725 ,0.01568 ,0.01666 ,0.01808 ,0.01937 ,
0,0.01293 ,0.02254 ,0.01661 ,0.01168 ,0.01039 ,0.01281 ,
0,0.01468 ,0.01958 ,0.01497 ,0.01437 ,0.01381 ,0.01197 ,
0,0.01624 ,0.02501 ,0.02100 ,0.01165 ,0.01851 ,0.01638 ,
0,0.04654 ,0.01404 ,0.02013 ,0.04077 ,0.05648 ,0.01974 ,
0,0.03438 ,0.01361 ,0.01799 ,0.02718 ,0.04362 ,0.02229 ,
0,0.03660 ,0.00962 ,0.00902 ,0.02758 ,0.04721 ,0.01444 ,
0,0.03972 ,0.00865 ,0.01477 ,0.02742 ,0.05350 ,0.01535 ,
0,0.02807 ,0.03900 ,0.00818 ,0.01917 ,0.03487 ,0.01875 ,
0,0.01808 ,0.01446 ,0.00499 ,0.01453 ,0.02116 ,0.01970 ,
0,0.02506 ,0.01252 ,0.00622 ,0.01292 ,0.03337 ,0.01723 ,
0,0.02746 ,0.00831 ,0.00652 ,0.01061 ,0.02417 ,0.02168 ,
0,0.01743 ,0.00768 ,0.01231 ,0.02161 ,0.02318 ,0.00590 ,
0,0.01091 ,0.00002 ,0.00164 ,0.00871 ,0.01889 ,0.00347 ,
0,0.01415 ,0.00057 ,0.00377 ,0.01006 ,0.02570 ,0.00655 ,
0,0.02441 ,0.00499 ,0.01868 ,0.02853 ,0.02855 ,0.00655 ,
0,0.00000 ,0.00291 ,0.00056 ,0.00238 ,0.00204 ,0.00920 ,
0,0.00240 ,0.00527 ,0.00497 ,0.00738 ,0.00773 ,0.00292 ,
0,0.00058 ,0.00318 ,0.00703 ,0.00510 ,0.00000 ,0.00161 ,
0,0.00519 ,0.00638 ,0.00886 ,0.00395 ,0.01168 ,0.00483 ,
0,0.01297 ,0.00382 ,0.00392 ,0.01524 ,0.02623 ,0.01178 ,
0,0.01982 ,0.00607 ,0.01429 ,0.02909 ,0.02155 ,0.00733 ,
0,0.00864 ,0.00641 ,0.01245 ,0.01829 ,0.01027 ,0.00858 ,
0,0.01187 ,0.00555 ,0.01500 ,0.02142 ,0.01501 ,0.00295 ,
0,0.03905 ,0.00545 ,0.00941 ,0.03934 ,0.05465 ,0.01886 ,
0,0.05946 ,0.01116 ,0.02532 ,0.05657 ,0.07557 ,0.01554 ,
0,0.03159 ,0.00489 ,0.01021 ,0.03782 ,0.03944 ,0.01212 ,
0,0.05947 ,0.00897 ,0.01996 ,0.06795 ,0.07054 ,0.01287 ,
0,0.04654 ,0.00755 ,0.00991 ,0.04483 ,0.05679 ,0.01833 ,
0,0.06963 ,0.01246 ,0.02334 ,0.06117 ,0.09527 ,0.02093 ,
0,0.05349 ,0.00686 ,0.01226 ,0.05090 ,0.07580 ,0.02375 ,
0,0.06153 ,0.01053 ,0.02418 ,0.06426 ,0.07682 ,0.01501 ,
0,0.00754 ,0.01173 ,0.00854 ,0.00995 ,0.00942 ,0.01274 ,
0,0.01309 ,0.01458 ,0.01357 ,0.01990 ,0.00537 ,0.01568 ,
0,0.01301 ,0.00939 ,0.01070 ,0.01039 ,0.00812 ,0.01492 ,
0,0.01524 ,0.01096 ,0.01229 ,0.01529 ,0.01236 ,0.02422 ,
0,0.02883 ,0.01276 ,0.01362 ,0.02774 ,0.03973 ,0.01155 ,
0,0.06043 ,0.01302 ,0.02117 ,0.05473 ,0.08674 ,0.01145 ,
0,0.04760 ,0.00865 ,0.02277 ,0.04518 ,0.07000 ,0.01103 ,
0,0.06531 ,0.01048 ,0.02530 ,0.05324 ,0.09017 ,0.02669 ,
0,0.00977 ,0.00000 ,0.00014 ,0.00191 ,0.01577 ,0.01904 ,
0,0.01501 ,0.00221 ,0.00619 ,0.00688 ,0.02087 ,0.02053 ,
0,0.00926 ,0.00079 ,0.00000 ,0.00000 ,0.01083 ,0.01538 ,
0,0.01882 ,0.00343 ,0.00520 ,0.00879 ,0.03086 ,0.01597 ,
0,0.03435 ,0.06834 ,0.04293 ,0.04400 ,0.01961 ,0.01757 ,
0,0.02791 ,0.08240 ,0.04068 ,0.02458 ,0.01778 ,0.02963 ,
0,0.03919 ,0.07547 ,0.04028 ,0.04977 ,0.02875 ,0.03261 ,
0,0.03030 ,0.07024 ,0.03916 ,0.04440 ,0.01966 ,0.01924 ,
0,0.02753 ,0.06689 ,0.03471 ,0.03411 ,0.01425 ,0.01616 ,
0,0.03060 ,0.06632 ,0.04372 ,0.03982 ,0.01263 ,0.02133 ,
0,0.03063 ,0.06889 ,0.03233 ,0.03064 ,0.03382 ,0.02540 ,
0,0.02373 ,0.05839 ,0.03346 ,0.02979 ,0.01460 ,0.01733 ,
0,0.04994 ,0.06322 ,0.04316 ,0.05871 ,0.04075 ,0.03092 ,
0,0.03980 ,0.05900 ,0.04631 ,0.04831 ,0.03177 ,0.02812 ,
0,0.04960 ,0.06985 ,0.04311 ,0.05242 ,0.03756 ,0.03273 ,
0,0.04624 ,0.06431 ,0.04211 ,0.05407 ,0.03897 ,0.02652 ,
0,0.04658 ,0.07362 ,0.04268 ,0.05058 ,0.01999 ,0.03428 ,
0,0.03382 ,0.06281 ,0.03213 ,0.04187 ,0.02010 ,0.02197 ,
0,0.04954 ,0.06983 ,0.03543 ,0.05076 ,0.04343 ,0.02902 ,
0,0.03866 ,0.07101 ,0.03441 ,0.04216 ,0.02085 ,0.02157 ,
0,0.03932 ,0.07498 ,0.04301 ,0.05097 ,0.02505 ,0.01869 ,
0,0.03245 ,0.07197 ,0.03923 ,0.04306 ,0.02141 ,0.01682 ,
0,0.04231 ,0.07306 ,0.04466 ,0.05515 ,0.02489 ,0.01704 ,
0,0.03695 ,0.06926 ,0.03621 ,0.04783 ,0.02512 ,0.02423 ,
0,0.04399 ,0.06436 ,0.03930 ,0.06218 ,0.02920 ,0.01412 ,
0,0.03939 ,0.06697 ,0.03919 ,0.05460 ,0.02413 ,0.01854 ,
0,0.05108 ,0.06914 ,0.04990 ,0.06423 ,0.03371 ,0.03255 ,
0,0.05349 ,0.06251 ,0.05436 ,0.07262 ,0.03036 ,0.02730 ,
0,0.07149 ,0.06347 ,0.04718 ,0.08253 ,0.06084 ,0.03567 ,
0,0.06767 ,0.06384 ,0.04541 ,0.08263 ,0.04870 ,0.04080 ,
0,0.06921 ,0.05799 ,0.05032 ,0.08046 ,0.04937 ,0.02850 ,
0,0.07531 ,0.06334 ,0.05176 ,0.08744 ,0.06097 ,0.04385 ,
0,0.07768 ,0.19399 ,0.06320 ,0.07987 ,0.06167 ,0.04509 ,
0,0.06735 ,0.21428 ,0.06217 ,0.07093 ,0.04156 ,0.04264 ,
0,0.07362 ,0.19259 ,0.06986 ,0.07834 ,0.04114 ,0.03813 ,
0,0.06722 ,0.18666 ,0.06043 ,0.08405 ,0.02825 ,0.03532 ,
0,0.04350 ,0.12889 ,0.04844 ,0.04504 ,0.02406 ,0.01732 ,
0,0.03590 ,0.13719 ,0.04526 ,0.03092 ,0.02141 ,0.03129 ,
0,0.04977 ,0.12936 ,0.06045 ,0.04946 ,0.02782 ,0.02571 ,
0,0.04207 ,0.13636 ,0.04913 ,0.03216 ,0.03081 ,0.02793 ,
0,0.07707 ,0.16105 ,0.05657 ,0.09092 ,0.04550 ,0.04337 ,
0,0.06604 ,0.15314 ,0.06136 ,0.07246 ,0.04910 ,0.04503 ,
0,0.09218 ,0.15712 ,0.06730 ,0.08790 ,0.07364 ,0.05352 ,
0,0.08190 ,0.15482 ,0.06589 ,0.08680 ,0.06864 ,0.06553 ,
0,0.06030 ,0.04508 ,0.04165 ,0.06800 ,0.02897 ,0.02467 ,
0,0.04355 ,0.04809 ,0.04180 ,0.04786 ,0.02486 ,0.02818 ,
0,0.06260 ,0.05293 ,0.05606 ,0.06913 ,0.04315 ,0.03736 ,
0,0.05246 ,0.04955 ,0.04204 ,0.05894 ,0.04251 ,0.04001 ,
0,0.04849 ,0.06813 ,0.03778 ,0.06614 ,0.01438 ,0.01256 ,
0,0.03849 ,0.07247 ,0.03592 ,0.04088 ,0.01849 ,0.02380 ,
0,0.05579 ,0.07300 ,0.05287 ,0.07045 ,0.02850 ,0.02671 ,
0,0.04576 ,0.06776 ,0.04302 ,0.05843 ,0.02744 ,0.03094 ,
0,0.02178 ,0.06835 ,0.02499 ,0.03076 ,0.01387 ,0.01623 ,
0,0.03035 ,0.07686 ,0.03953 ,0.03645 ,0.02018 ,0.02412 ,
0,0.03524 ,0.06716 ,0.04308 ,0.04708 ,0.01963 ,0.03094 ,
0,0.03744 ,0.06762 ,0.03915 ,0.04292 ,0.02320 ,0.02160 ,
0,0.02215 ,0.06797 ,0.03443 ,0.02075 ,0.01356 ,0.01001 ,
0,0.02221 ,0.06314 ,0.02911 ,0.02826 ,0.01161 ,0.02160 ,
0,0.02952 ,0.06889 ,0.03901 ,0.02543 ,0.02079 ,0.03278 ,
0,0.03252 ,0.06843 ,0.04400 ,0.03319 ,0.02110 ,0.01625 ,
0,0.08121 ,0.15607 ,0.05163 ,0.08221 ,0.04091 ,0.03033 ,
0,0.06238 ,0.17392 ,0.05262 ,0.06841 ,0.01923 ,0.04822 ,
0,0.06592 ,0.14121 ,0.04955 ,0.07477 ,0.03834 ,0.04802 ,
0,0.06845 ,0.16236 ,0.05458 ,0.06859 ,0.04145 ,0.04122 ,
0,0.03277 ,0.07336 ,0.03429 ,0.03861 ,0.02121 ,0.01441 ,
0,0.03718 ,0.06675 ,0.02919 ,0.03724 ,0.02290 ,0.03550 ,
0,0.02937 ,0.06904 ,0.03428 ,0.03285 ,0.01145 ,0.02089 ,
0,0.03384 ,0.07770 ,0.04368 ,0.03397 ,0.01292 ,0.01791 ,
0,0.03375 ,0.07088 ,0.03612 ,0.04908 ,0.02250 ,0.01970 ,
0,0.02872 ,0.07585 ,0.04497 ,0.03707 ,0.01341 ,0.01734 ,
0,0.02784 ,0.07093 ,0.03482 ,0.03714 ,0.01951 ,0.02028 ,
0,0.02961 ,0.06961 ,0.03691 ,0.03918 ,0.02013 ,0.01431 ,
0,0.03812 ,0.06842 ,0.04810 ,0.03950 ,0.02058 ,0.02811 ,
0,0.02335 ,0.06675 ,0.03217 ,0.02911 ,0.01785 ,0.02236 ,
0,0.02911 ,0.07082 ,0.03699 ,0.03344 ,0.01729 ,0.02689 ,
0,0.02711 ,0.06877 ,0.03470 ,0.03024 ,0.01743 ,0.01819 ,
0,0.05982 ,0.06614 ,0.03807 ,0.06833 ,0.04110 ,0.04301 ,
0,0.04563 ,0.07121 ,0.04120 ,0.05261 ,0.03490 ,0.03058 ,
0,0.07049 ,0.06744 ,0.05022 ,0.09539 ,0.04278 ,0.04189 ,
0,0.05115 ,0.06077 ,0.04368 ,0.05944 ,0.04526 ,0.03408 ,
0,0.06751 ,0.14985 ,0.04894 ,0.07250 ,0.03971 ,0.05109 ,
0,0.05394 ,0.15611 ,0.05257 ,0.06084 ,0.02933 ,0.03827 ,
0,0.07042 ,0.15993 ,0.04537 ,0.06897 ,0.05695 ,0.04950 ,
0,0.06182 ,0.15018 ,0.05236 ,0.07027 ,0.03593 ,0.03330 ,
0,0.05212 ,0.14382 ,0.05091 ,0.05306 ,0.02787 ,0.02498 ,
0,0.04385 ,0.14436 ,0.04248 ,0.03184 ,0.02838 ,0.03843 ,
0,0.05776 ,0.14911 ,0.03878 ,0.03917 ,0.02013 ,0.02634 ,
