0,0.42168 ,0.89182 ,0.84189 ,0.67604 ,,
0,0.42389 ,0.93697 ,0.81338 ,0.66232 ,,
0,0.42090 ,0.91513 ,0.78460 ,0.61498 ,,
0,0.44501 ,0.88017 ,0.83209 ,0.55000 ,,
0,0.50014 ,0.89535 ,0.79923 ,0.71905 ,,
0,0.49616 ,0.87081 ,0.84195 ,0.62580 ,,
0,0.43498 ,0.92336 ,0.69555 ,0.78483 ,,
0,0.48243 ,0.85220 ,0.76642 ,0.65578 ,,
0,0.44565 ,0.96905 ,0.78274 ,0.57985 ,,
0,0.38981 ,0.96180 ,0.78863 ,0.72536 ,,
0,0.45632 ,0.92556 ,0.76546 ,0.68876 ,,
0,0.42837 ,0.90578 ,0.76440 ,0.57854 ,,
0,0.71312 ,0.92130 ,0.81507 ,0.76413 ,,
0,0.69121 ,0.91435 ,0.81969 ,0.68563 ,,
0,0.66147 ,0.90235 ,0.81380 ,0.58334 ,,
0,0.71916 ,0.94824 ,0.96279 ,1.00000 ,,
0,0.52312 ,0.92120 ,0.83675 ,0.65986 ,,
0,0.53564 ,0.88301 ,0.82652 ,0.65391 ,,
0,0.46344 ,0.96920 ,0.81375 ,0.62588 ,,
0,0.47823 ,0.90284 ,0.87735 ,0.62763 ,,
0,0.42268 ,0.83957 ,0.79689 ,0.68563 ,,
0,0.47873 ,0.90715 ,0.83092 ,0.68361 ,,
0,0.49381 ,0.91885 ,0.76780 ,0.59404 ,,
0,0.47617 ,0.89794 ,0.78396 ,0.55999 ,,
0,0.48741 ,0.88820 ,0.63232 ,0.68686 ,,
0,0.57270 ,0.89789 ,0.80257 ,0.68674 ,,
0,0.48705 ,0.89716 ,0.69879 ,0.73345 ,,
0,0.55243 ,0.91273 ,0.64176 ,0.70621 ,,
0,0.49168 ,0.92120 ,0.75301 ,0.65970 ,,
0,0.54090 ,0.89971 ,0.69497 ,0.77044 ,,
0,0.47439 ,0.98320 ,0.71771 ,0.62283 ,,
0,0.47980 ,0.89936 ,0.76933 ,0.62140 ,,
0,0.51295 ,0.97145 ,0.85737 ,0.68817 ,,
0,0.55321 ,0.95411 ,0.82599 ,0.64273 ,,
0,0.43690 ,0.92909 ,0.87640 ,0.63893 ,,
0,0.45056 ,0.93100 ,0.86373 ,0.78225 ,,
0,0.39245 ,0.93541 ,0.80034 ,0.68841 ,,
0,0.35169 ,0.91097 ,0.80071 ,0.68472 ,,
0,0.29151 ,0.89946 ,0.75105 ,0.80763 ,,
0,0.42090 ,0.92586 ,0.75046 ,0.59864 ,,
0,0.48762 ,0.91753 ,0.78571 ,0.72576 ,,
0,0.50868 ,0.90681 ,0.79467 ,0.79201 ,,
0,0.41969 ,0.90059 ,0.87756 ,0.73943 ,,
0,0.48897 ,0.89961 ,0.78269 ,0.68817 ,,
0,0.42830 ,0.87076 ,0.83585 ,0.61645 ,,
0,0.40440 ,0.90617 ,0.84783 ,0.69721 ,,
0,0.42616 ,0.87718 ,0.79143 ,0.71993 ,,
0,0.39515 ,0.91107 ,0.80802 ,0.69122 ,,
0,0.46856 ,0.89006 ,0.88212 ,0.78987 ,,
0,0.42702 ,0.92253 ,0.78492 ,0.57842 ,,
0,0.45604 ,0.97742 ,0.84507 ,0.64487 ,,
0,0.39835 ,0.94452 ,0.82668 ,0.81219 ,,
0,0.35951 ,0.91861 ,0.79636 ,0.66870 ,,
0,0.36257 ,0.90955 ,0.83182 ,0.56748 ,,
0,0.36300 ,0.92253 ,0.84062 ,0.73856 ,,
0,0.36876 ,0.95607 ,0.72126 ,0.71501 ,,
0,0.55470 ,0.95627 ,0.86511 ,0.48822 ,,
0,0.52504 ,0.92160 ,0.83972 ,0.80049 ,,
0,0.55349 ,0.96988 ,0.80007 ,0.62945 ,,
0,0.40632 ,0.91861 ,0.82128 ,0.55614 ,,
0,0.46707 ,0.87468 ,0.76811 ,0.75886 ,,
0,0.47560 ,0.93198 ,0.77108 ,0.81001 ,,
0,0.46799 ,0.89187 ,0.79652 ,0.69122 ,,
0,0.44203 ,0.92615 ,0.77898 ,0.83241 ,,
0,0.57071 ,0.91783 ,0.84635 ,0.80680 ,,
0,0.46714 ,0.91670 ,0.85991 ,0.67390 ,,
0,0.53414 ,0.96552 ,0.88159 ,0.71065 ,,
0,0.43939 ,0.93379 ,0.83431 ,0.75188 ,,
0,0.53784 ,0.94530 ,0.78836 ,0.64959 ,,
0,0.47624 ,0.90211 ,0.77760 ,0.70982 ,,
0,0.44195 ,0.84452 ,0.73960 ,0.79411 ,,
0,0.42602 ,0.83599 ,0.69269 ,0.81001 ,,
0,0.39408 ,0.93144 ,0.81507 ,0.73745 ,,
0,0.44629 ,0.95465 ,0.77553 ,0.70720 ,,
0,0.42488 ,0.87106 ,0.84719 ,0.67342 ,,
0,0.41976 ,0.93217 ,0.82371 ,0.66513 ,,
0,0.59155 ,0.91180 ,0.79679 ,0.69994 ,,
0,0.59176 ,0.91146 ,0.84582 ,0.67822 ,,
0,0.61922 ,0.90362 ,0.82340 ,0.58600 ,,
0,0.55826 ,0.87674 ,0.83071 ,0.59642 ,,
0,0.48115 ,0.90015 ,0.86972 ,0.61054 ,,
0,0.47994 ,0.90524 ,0.77135 ,0.73000 ,,
0,0.48250 ,0.94300 ,0.89739 ,0.63869 ,,
0,0.48464 ,0.90725 ,0.80935 ,0.74237 ,,
0,0.43918 ,0.93266 ,0.78306 ,0.65776 ,,
0,0.43043 ,0.92669 ,0.78364 ,0.73222 ,,
0,0.46130 ,0.97037 ,0.74744 ,0.66961 ,,
0,0.39856 ,0.97351 ,0.65994 ,0.66442 ,,
0,0.63131 ,0.92434 ,0.82520 ,0.85905 ,,
0,0.63210 ,0.87796 ,0.85599 ,0.71263 ,,
0,0.53656 ,0.91596 ,0.87921 ,0.71727 ,,
0,0.58742 ,0.91440 ,0.82525 ,0.67612 ,,
0,0.79442 ,0.91028 ,0.91249 ,0.91916 ,,
0,0.90297 ,0.94025 ,1.00000 ,0.67766 ,,
0,0.89380 ,0.93433 ,0.91933 ,0.75537 ,,
0,0.85631 ,0.89652 ,0.93746 ,0.78126 ,,
0,0.48833 ,0.94358 ,0.85938 ,0.75839 ,,
0,0.45398 ,0.96283 ,0.78878 ,0.79970 ,,
0,0.42168 ,0.95367 ,0.74315 ,0.63754 ,,
0,0.40653 ,0.91082 ,0.73318 ,0.67390 ,,
0,0.59980 ,0.94873 ,0.88599 ,0.81710 ,,
0,0.65827 ,0.88800 ,0.82938 ,0.58929 ,,
0,0.56623 ,0.92272 ,0.88610 ,0.66046 ,,
0,0.55762 ,0.94079 ,0.81550 ,0.68650 ,,
0,0.62235 ,0.75646 ,0.60343 ,0.62656 ,,
0,0.66724 ,0.71068 ,0.53437 ,0.80299 ,,
0,0.57896 ,0.76254 ,0.56135 ,0.65205 ,,
0,0.62263 ,0.82924 ,0.55361 ,0.73828 ,,
0,0.43996 ,0.93741 ,0.83378 ,0.64360 ,,
0,0.39671 ,0.90284 ,0.73838 ,0.75240 ,,
0,0.49075 ,0.89398 ,0.75497 ,0.61768 ,,
0,0.41741 ,0.93918 ,0.88445 ,0.73892 ,,
0,0.77863 ,0.90695 ,0.87073 ,0.55071 ,,
0,0.72272 ,0.90162 ,0.86368 ,0.68781 ,,
0,0.82480 ,0.88692 ,0.96804 ,0.70621 ,,
0,0.75203 ,0.88913 ,0.87942 ,0.61212 ,,
0,1.00000 ,0.92199 ,0.79875 ,0.83610 ,,
0,0.98343 ,0.98629 ,0.87481 ,0.78614 ,,
0,0.86442 ,0.91435 ,0.79022 ,0.71025 ,,
0,0.86449 ,0.91224 ,0.86272 ,0.79078 ,,
0,0.45284 ,0.95455 ,0.78068 ,0.74138 ,,
0,0.45839 ,0.95357 ,0.77999 ,0.55709 ,,
0,0.44224 ,0.86910 ,0.76944 ,0.76362 ,,
0,0.48485 ,0.93903 ,0.86458 ,0.69669 ,,
0,0.68459 ,0.90446 ,0.78863 ,0.68099 ,,
0,0.57049 ,0.88928 ,0.79981 ,0.79201 ,,
0,0.61488 ,0.96974 ,0.83384 ,0.68222 ,,
0,0.53564 ,0.95147 ,0.80023 ,0.74352 ,,
0,0.76184 ,0.86322 ,0.87253 ,0.75704 ,,
0,0.73944 ,0.87762 ,0.87703 ,0.71969 ,,
0,0.73090 ,0.86077 ,0.98330 ,0.73491 ,,
0,0.65884 ,0.93399 ,0.95092 ,0.74146 ,,
0,0.62946 ,0.94251 ,0.75826 ,0.71097 ,,
0,0.67229 ,0.87248 ,0.87910 ,0.66831 ,,
0,0.70351 ,0.89442 ,0.91058 ,0.61938 ,,
0,0.72229 ,0.91734 ,0.86357 ,0.82908 ,,
0,0.38505 ,0.92052 ,0.82716 ,0.60336 ,,
0,0.34891 ,0.90500 ,0.83834 ,0.65050 ,,
0,0.30267 ,0.90597 ,0.79965 ,0.63246 ,,
0,0.38462 ,0.95088 ,0.77940 ,0.50293 ,,
