0,0.52339 ,0.88649 ,0.89132 ,0.73814 ,,
0,0.51625 ,0.96960 ,0.82421 ,0.75704 ,,
0,0.50164 ,0.93919 ,0.81678 ,0.55046 ,,
0,0.53482 ,0.95055 ,0.88226 ,0.75362 ,,
0,0.49945 ,0.92059 ,0.82057 ,0.69114 ,,
0,0.53322 ,0.91119 ,0.79366 ,0.57308 ,,
0,0.51819 ,0.94084 ,0.76030 ,0.63972 ,,
0,0.45477 ,0.92189 ,0.82117 ,0.56173 ,,
0,0.47115 ,0.92139 ,0.71716 ,0.58645 ,,
0,0.47610 ,0.88984 ,0.74310 ,0.63490 ,,
0,0.50021 ,0.92569 ,0.81211 ,0.63669 ,,
0,0.44477 ,0.91764 ,0.88460 ,0.64643 ,,
0,0.47644 ,0.91229 ,0.75682 ,0.62100 ,,
0,0.46753 ,0.89374 ,0.86647 ,0.73643 ,,
0,0.49257 ,0.92749 ,0.68748 ,0.59316 ,,
0,0.44620 ,0.87189 ,0.86382 ,0.54112 ,,
0,0.43486 ,0.92649 ,0.93798 ,0.58479 ,,
0,0.46787 ,0.89844 ,0.78401 ,0.56918 ,,
0,0.50290 ,0.94649 ,0.75840 ,0.55989 ,,
0,0.47728 ,0.97025 ,0.79529 ,0.68794 ,,
0,0.55540 ,0.91434 ,0.85275 ,0.55502 ,,
0,0.58270 ,0.89974 ,0.89566 ,0.61942 ,,
0,0.66098 ,0.93509 ,0.88850 ,0.67847 ,,
0,0.54238 ,0.86344 ,0.90212 ,0.64130 ,,
0,0.39588 ,0.96610 ,0.87841 ,0.58992 ,,
0,0.40328 ,0.98490 ,0.80180 ,0.60210 ,,
0,0.39765 ,0.94809 ,0.79524 ,0.63814 ,,
0,0.39866 ,0.96530 ,0.84477 ,0.59040 ,,
0,0.51264 ,0.90014 ,0.73148 ,0.63012 ,,
0,0.49307 ,0.88024 ,0.80354 ,0.61000 ,,
0,0.55145 ,0.88739 ,0.72763 ,0.65879 ,,
0,0.48299 ,0.92814 ,0.82475 ,0.63459 ,,
0,0.45981 ,0.95005 ,0.91308 ,0.53858 ,,
0,0.44502 ,0.92259 ,0.85600 ,0.59329 ,,
0,0.41193 ,0.91924 ,0.82850 ,0.78189 ,,
0,0.45090 ,0.97415 ,0.86034 ,0.59088 ,,
0,0.47980 ,0.90834 ,0.86170 ,0.62486 ,,
0,0.45594 ,0.92274 ,0.85259 ,0.45318 ,,
0,0.44234 ,0.92174 ,0.81320 ,0.53520 ,,
0,0.42923 ,0.89654 ,0.90098 ,0.51087 ,,
0,0.43864 ,0.87554 ,0.88801 ,0.52534 ,,
0,0.44082 ,0.97630 ,0.83077 ,0.49500 ,,
0,0.45073 ,0.89494 ,0.91802 ,0.56225 ,,
0,0.42957 ,0.95700 ,0.81873 ,0.56730 ,,
0,0.54423 ,0.90004 ,0.78558 ,0.60614 ,,
0,0.52986 ,0.87729 ,0.73604 ,0.67918 ,,
0,0.63083 ,0.84098 ,0.71174 ,0.70890 ,,
0,0.59563 ,0.86664 ,0.71353 ,0.82087 ,,
0,0.50256 ,0.86454 ,0.87798 ,0.61346 ,,
0,0.51365 ,0.91589 ,0.76295 ,0.64796 ,,
0,0.55262 ,0.84838 ,0.81390 ,0.72477 ,,
0,0.50584 ,0.82423 ,0.81059 ,0.63222 ,,
0,0.44343 ,0.84743 ,0.79155 ,0.51872 ,,
0,0.43654 ,0.86114 ,0.79279 ,0.57602 ,,
0,0.47593 ,0.88149 ,0.79724 ,0.50153 ,,
0,0.43587 ,0.88564 ,0.91004 ,0.57221 ,,
0,0.41882 ,0.89189 ,0.89621 ,0.54879 ,,
0,0.43276 ,0.90419 ,0.80685 ,0.52113 ,,
0,0.46695 ,0.81653 ,0.77749 ,0.68488 ,,
0,0.43965 ,0.88794 ,0.76165 ,0.49478 ,,
0,0.61243 ,0.94024 ,0.81726 ,0.74196 ,,
0,0.55010 ,0.91999 ,0.81195 ,0.54796 ,,
0,0.59286 ,0.93189 ,0.77299 ,0.74095 ,,
0,0.55926 ,0.90204 ,0.82725 ,0.81100 ,,
0,0.42856 ,0.90819 ,0.84407 ,0.39101 ,,
0,0.40596 ,0.88144 ,0.87049 ,0.48610 ,,
0,0.46165 ,0.81393 ,0.83018 ,0.58299 ,,
0,0.44225 ,0.88664 ,0.84244 ,0.57431 ,,
0,0.58018 ,0.84033 ,0.64902 ,0.66620 ,,
0,0.58076 ,0.79118 ,0.59091 ,0.65199 ,,
0,0.67652 ,0.77718 ,0.64180 ,0.66388 ,,
0,0.63268 ,0.81663 ,0.57761 ,0.77843 ,,
0,0.41856 ,0.91964 ,0.86279 ,0.58566 ,,
0,0.40588 ,0.95845 ,0.82475 ,0.57843 ,,
0,0.36581 ,0.95460 ,0.71456 ,0.65585 ,,
0,0.44738 ,0.95580 ,0.77983 ,0.57001 ,,
0,0.43360 ,0.95415 ,0.83441 ,0.64980 ,,
0,0.43175 ,0.97200 ,0.76778 ,0.64980 ,,
0,0.44696 ,0.96655 ,0.78851 ,0.56537 ,,
0,0.47593 ,0.96090 ,0.76154 ,0.89053 ,,
0,0.49660 ,0.92024 ,0.76512 ,0.75936 ,,
0,0.48677 ,0.96120 ,0.87228 ,0.67532 ,,
0,0.42990 ,0.92074 ,0.80310 ,0.50881 ,,
0,0.51676 ,0.95400 ,0.70002 ,0.78089 ,,
0,0.46359 ,0.91909 ,0.76778 ,0.66493 ,,
0,0.40815 ,0.90384 ,0.69513 ,0.67720 ,,
0,0.41764 ,0.90809 ,0.70441 ,0.72306 ,,
0,0.47635 ,0.90049 ,0.83712 ,0.71285 ,,
0,0.45829 ,0.98795 ,0.71054 ,0.64498 ,,
0,0.44704 ,0.89739 ,0.78238 ,0.67865 ,,
0,0.46140 ,0.95875 ,0.68472 ,0.77790 ,,
0,0.50525 ,0.97515 ,0.65325 ,0.75704 ,,
0,0.44561 ,0.83153 ,0.88270 ,0.63161 ,,
0,0.42075 ,0.94759 ,0.84499 ,0.49027 ,,
0,0.39908 ,0.88414 ,0.76908 ,0.53858 ,,
0,0.39958 ,0.95835 ,0.87836 ,0.62407 ,,
0,0.42528 ,0.84423 ,0.72394 ,0.69544 ,,
0,0.44015 ,0.92614 ,0.80858 ,0.61061 ,,
0,0.41865 ,0.88724 ,0.91346 ,0.49132 ,,
0,0.44486 ,0.90129 ,0.76697 ,0.56388 ,,
0,0.46972 ,0.93099 ,0.74141 ,0.61504 ,,
0,0.46149 ,0.97665 ,0.79692 ,0.49220 ,,
0,0.48156 ,0.92234 ,0.76116 ,0.67918 ,,
0,0.48114 ,0.95965 ,0.71846 ,0.71166 ,,
0,0.43335 ,0.96050 ,0.78156 ,0.54682 ,,
0,0.41638 ,0.90504 ,0.82985 ,0.57878 ,,
0,0.41890 ,0.90469 ,0.93598 ,0.69798 ,,
0,0.42629 ,0.92659 ,0.93880 ,0.48466 ,,
0,0.55523 ,0.93269 ,0.85421 ,0.69882 ,,
0,0.53860 ,0.88519 ,0.83256 ,0.77698 ,,
0,0.54498 ,0.93919 ,0.81558 ,0.63735 ,,
0,0.54960 ,0.95775 ,0.73946 ,0.64717 ,,
0,0.52314 ,0.91044 ,0.75210 ,0.78189 ,,
0,0.51709 ,0.95375 ,0.77755 ,0.72096 ,,
0,0.49458 ,0.94534 ,0.83436 ,0.73086 ,,
0,0.50844 ,0.94784 ,0.78509 ,0.83196 ,,
0,0.47509 ,0.94474 ,0.80419 ,0.73897 ,,
